"Genome","# Biosynthetic Regions","# Biosynthetic Products","RiPPs","RiPPs:Proteusins","NRPS","PKSI","Other PKS","Saccharides","Terpenes","Other","Mean Completeness","Mean Contamination","Differential Coverage Index","CheckM Completeness","CheckM Contamination","CheckM Strain heterogeneity","Anvio Completion","Anvio Redundancy","# tRNAs (AA)","16S rRNA","16S rRNA (partial)","# CRISPRs","GTDB Taxonomy","Checkm Taxonomy","Anvio Domain","SpecI Species Cluster","mOTUs Species Cluster","dRep Species Cluster","Dereplication Representative Genome","Genome size","# scaffolds","N50 (scaffolds)","Longest scaffold","Coding density","GC Content","station","depth","depth layer","latitude","longitude","date","size fraction","temperature (°C)","oxygen (µmol/kg)","detected in the water column"
"TARA_SAMEA2622710_METAG_AELIODEN","1","1","0","0","0","0","0","0","1","0","81.08","0.96","21","70.78","1.21","33.33","91.37","0.72","13","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002716945;g__GCA-2720195;s__","c__Gammaproteobacteria","BACTERIA","cluster_1729","meta_mOTU_v25_12942","4463_1",FALSE,"976777","79","18378","50710","0.9577","0.3302","TARA_123","5","EPI","-8.9068","-140.283","2011-07-31 17:20:00","0.22-3","26.5867","189.6701",TRUE
"TARA_SAMEA2622710_METAG_AGCGIAPG","1","1","0","0","0","0","0","0","1","0","63.33","1.5","55","69.83","1.56","87.5","56.83","1.44","12","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__HIMB11 sp001627375","f__Rhodobacteraceae","BACTERIA","cluster_2831","meta_mOTU_v25_12391","6209_1",FALSE,"1677819","200","13238","63999","0.9207","0.3956","TARA_123","5","EPI","-8.9068","-140.283","2011-07-31 17:20:00","0.22-3","26.5867","189.6701",TRUE
"TARA_SAMEA2622710_METAG_HNIIDKPF","1","1","0","0","0","0","0","0","1","0","67.63","1.7","6","69.07","1.25","60","66.19","2.16","8","0","0","0","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10066;g__GCA-002727735;s__","k__Bacteria","BACTERIA","cluster_3040",NA,"3791_1",FALSE,"1868748","422","5644","21665","0.9559","0.3352","TARA_123","5","EPI","-8.9068","-140.283","2011-07-31 17:20:00","0.22-3","26.5867","189.6701",TRUE
"TARA_SAMEA2622710_METAG_CMGABIJE","1","1","0","0","0","0","0","0","1","0","69.82","1.64","17","67.42","0.8","100","72.22","2.47","10","0","0","0","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp002496955","p__Euryarchaeota","ARCHAEA","cluster_2102",NA,"2105_1",FALSE,"1379462","321","4541","19340","0.9572","0.4411","TARA_123","5","EPI","-8.9068","-140.283","2011-07-31 17:20:00","0.22-3","26.5867","189.6701",TRUE
"TARA_SAMEA2622710_METAG_IALJMKJJ","1","1","0","0","0","0","0","0","0","1","69.54","1.72","3","66.42","1.29","66.67","72.66","2.16","8","0","0","0","d__Bacteria;p__Myxococcota;c__UBA9042;o__PHBI01;f__PHBI01;g__;s__","c__Deltaproteobacteria","BACTERIA","cluster_3039",NA,"2856_1",FALSE,"3307346","1025","3570","18122","0.9413","0.5415","TARA_123","5","EPI","-8.9068","-140.283","2011-07-31 17:20:00","0.22-3","26.5867","189.6701",TRUE
"TARA_SAMEA2622710_METAG_IBLDNAON","1","1","0","0","1","0","0","0","0","0","62.16","1.44","6","63.16","0","0","61.15","2.88","4","0","0","0","d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__UBA721 sp002717145","k__Bacteria","BACTERIA","cluster_3035","gom_001438","2407_1",FALSE,"3225159","766","4636","19708","0.9213","0.4779","TARA_123","5","EPI","-8.9068","-140.283","2011-07-31 17:20:00","0.22-3","26.5867","189.6701",TRUE
"TARA_SAMEA2622710_METAG_IHAFCGEB","1","1","0","0","0","0","0","0","1","0","61.72","0.84","25","61.56","1.67","22.22","61.87","0","10","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__","f__Rhodobacteraceae","BACTERIA","cluster_112",NA,"6210_1",FALSE,"1689003","151","21430","110235","0.9236","0.3962","TARA_123","5","EPI","-8.9068","-140.283","2011-07-31 17:20:00","0.22-3","26.5867","189.6701",TRUE
"TARA_SAMEA2622710_METAG_DPHCNJAK","1","1","0","0","0","0","0","0","1","0","61.49","0.72","65","58.23","0.73","75","64.75","0.72","9","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__HIMB11;s__","f__Rhodobacteraceae","BACTERIA","cluster_1626",NA,"6220_1",FALSE,"1469791","206","14284","115726","0.9204","0.404","TARA_123","5","EPI","-8.9068","-140.283","2011-07-31 17:20:00","0.22-3","26.5867","189.6701",TRUE
"TARA_SAMEA2622710_METAG_NGNKELNP","1","1","0","0","0","0","0","0","1","0","28.98","0","27","57.95","0","0","0","0","11","0","0","0","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__","k__Bacteria","BLANK","cluster_1659","gom_001409","3944_1",FALSE,"820304","125","8243","29017","0.9451","0.304","TARA_123","5","EPI","-8.9068","-140.283","2011-07-31 17:20:00","0.22-3","26.5867","189.6701",TRUE
"TARA_SAMEA2622710_METAG_IGIHALGB","1","1","1","0","0","0","0","0","0","0","57.38","2.68","5","55.04","01.04","40","59.71","4.32","14","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ferrovibrionales;f__Ferrovibrionaceae;g__;s__","o__Rhodospirillales","BACTERIA","cluster_4287",NA,"1374_1",FALSE,"3886883","1117","3563","11803","0.8995","0.6949","TARA_123","5","EPI","-8.9068","-140.283","2011-07-31 17:20:00","0.22-3","26.5867","189.6701",TRUE
"TARA_SAMEA2622710_METAG_GFEBKGED","1","1","0","0","0","0","0","0","1","0","55.52","0.82","42","54.92","0.2","50","56.12","1.44","6","0","0","0","d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TMED108;s__TMED108 sp002702225","k__Bacteria","BACTERIA","cluster_1719",NA,"3078_1",FALSE,"819545","217","3690","21592","0.9635","0.3674","TARA_123","5","EPI","-8.9068","-140.283","2011-07-31 17:20:00","0.22-3","26.5867","189.6701",TRUE
"TARA_SAMEA2622710_METAG_MKOOMACD","1","1","0","0","0","0","0","0","1","0","26.06","0.76","21","52.13","1.52","100","0","0","8","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__","p__Proteobacteria","BLANK","cluster_2221",NA,"4496_1",FALSE,"635440","144","4659","15909","0.9577","0.3157","TARA_123","5","EPI","-8.9068","-140.283","2011-07-31 17:20:00","0.22-3","26.5867","189.6701",TRUE
"TARA_SAMEA2622710_METAG_KMPACFGN","1","1","0","0","0","0","0","0","1","0","47.36","0.28","13","43.65","0.57","100","51.08","0","3","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__","c__Gammaproteobacteria","BACTERIA","cluster_3041",NA,"476_1",FALSE,"842695","125","8623","42263","0.9394","0.5367","TARA_123","5","EPI","-8.9068","-140.283","2011-07-31 17:20:00","0.22-3","26.5867","189.6701",TRUE
"TARA_SAMEA2622362_METAG_MABIDFCK","1","1","0","0","0","0","0","0","1","0","97.22","1.14","56","98.77","0.84","50","95.68","1.44","19","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A sp002895025","o__Sphingomonadales","BACTERIA","cluster_102","meta_mOTU_v25_13472","1074_1",FALSE,"3110039","63","160842","415707","0.917","0.6081","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_EOLKKLHP","1","1","0","0","0","0","0","0","0","1","86.48","2.8","19","93.1","1.27","55.56","79.86","4.32","16","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Idiomarina;s__Idiomarina baltica","c__Gammaproteobacteria","BACTERIA","cluster_1723","ref_mOTU_v25_05461","1667_1",FALSE,"2240661","149","22271","99604","0.928","0.4746","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_EIKCDOLC","1","1","1","0","0","0","0","0","0","0","81.29","0.63","11","90.64","1.26","66.67","71.94","0","15","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas lipolytica_C","c__Gammaproteobacteria","BACTERIA","cluster_2422","meta_mOTU_v25_13427","1788_1",FALSE,"3657325","416","12420","74476","0.8914","0.4088","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_JPKCDGGK","1","1","0","0","0","0","0","0","0","1","78.68","0.72","58","89.74","1.45","50","67.63","0","13","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D aestusnigri","c__Gammaproteobacteria","BACTERIA","cluster_1766","meta_mOTU_v25_12982","694_1",FALSE,"3212156","442","9716","40865","0.9122","0.6108","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_PIDCLPOG","1","1","0","0","0","0","0","0","0","1","75.44","0.65","11","84.69","0.58","20","66.19","0.72","8","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas sp003045775","c__Gammaproteobacteria","BACTERIA","cluster_3019","ref_mOTU_v25_11560","650_1",FALSE,"3656960","695","6426","36262","0.8731","0.6454","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_LKJFFFGD","1","1","0","0","0","0","0","0","0","1","89.92","1.1","23","84.15","0.04","66.67","95.68","2.16","19","0","1","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__TMED25;g__GCA-002731945;s__","c__Alphaproteobacteria","BACTERIA","cluster_3214","meta_mOTU_v25_12859","4848_1",FALSE,"1433432","98","23388","81570","0.948","0.3506","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_BEGNFJKC","1","1","0","0","0","0","1","0","0","0","86.26","1.17","30","82.59","0.9","50","89.93","1.44","21","0","2","0","d__Bacteria;p__Acidobacteriota;c__UBA890;o__UBA890;f__UBA890;g__UBA890;s__UBA890 sp002722645","k__Bacteria","BACTERIA","cluster_1939","gom_001109","262_1",FALSE,"2371003","162","25573","78946","0.9227","0.5545","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_IJDLJDHO","1","1","0","0","0","0","0","0","1","0","85.9","1.21","27","81.14","1.71","0","90.65","0.72","18","0","0","0","d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA823;g__UBA11600;s__UBA11600 sp002720285","k__Bacteria","BACTERIA","cluster_1998","gom_001287","1449_2",FALSE,"2139202","62","67591","187430","0.9252","0.5475","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_FDLBPOLF","1","1","1","0","0","0","0","0","0","0","88.54","0.84","14","80.68","0.97","0","96.4","0.72","17","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA11889;s__UBA11889 sp002715785","c__Gammaproteobacteria","BACTERIA","cluster_4290","meta_mOTU_v25_13007","1531_1",TRUE,"2516916","233","17163","115849","0.9301","0.5306","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_KBHJCBAN","1","1","1","0","0","0","0","0","0","0","70.79","3.22","15","68.92","2.13","42.86","72.66","4.32","7","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA9619;s__UBA9619 sp002718155","p__Proteobacteria","BACTERIA","cluster_3204","meta_mOTU_v25_13118","157_1",FALSE,"1699751","461","3854","17792","0.9149","0.5695","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_ELPCDNEH","1","1","0","0","0","0","0","0","1","0","61.93","1.64","4","61.99","2.56","0","61.87","0.72","12","0","0","0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__UBA8592;s__","k__Bacteria","BACTERIA","cluster_4291",NA,"2440_1",FALSE,"1462294","357","4577","17858","0.9356","0.4715","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_AJKIKLCN","1","1","1","0","0","0","0","0","0","0","54.48","0.92","72","60.77","1.12","66.67","48.2","0.72","9","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925","c__Gammaproteobacteria","BACTERIA","cluster_1741",NA,"451_2",FALSE,"2598641","461","7012","41158","0.8625","0.4961","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_IMGCBHFJ","1","1","0","0","0","0","0","0","0","1","54.33","0.31","14","57.44","0","0","51.23","0.62","10","0","0","0","d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosopelagicus;s__","k__Archaea","ARCHAEA","cluster_2453",NA,"2768_1",TRUE,"588967","56","18252","60272","0.927","0.3406","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_DLJGDFKH","1","1","0","0","0","0","0","0","0","1","58.37","1.94","13","55.59","1.71","50","61.15","2.16","13","0","0","0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA2110;s__UBA2110 sp002388005","k__Bacteria","BACTERIA","cluster_2593",NA,"2368_1",FALSE,"1455885","259","7144","35703","0.8729","0.5527","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2622362_METAG_CPPIABCO","1","1","0","0","0","0","0","0","1","0","48.66","1.33","27","45.46","0.18","0","51.85","2.47","11","0","0","0","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__Thalassarchaeum;s__","p__Euryarchaeota","ARCHAEA","cluster_4293",NA,"1990_1",FALSE,"695697","151","4941","21634","0.9225","0.5835","TARA_109","380","MES","2.0649","-84.5546","2011-05-13 16:08:00","0.22-3","11.1424","2.2646",TRUE
"TARA_SAMEA2623079_METAG_NJMDAEIA","1","1","0","0","0","0","0","0","1","0","90.33","0","23","92.17","0","0","88.49","0","14","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__;s__","k__Bacteria","BACTERIA","cluster_4176","gom_001399","5272_1",TRUE,"805833","78","13321","42069","0.9658","0.303","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_MKHLNHGA","1","1","1","0","0","0","0","0","0","0","91.3","10.85","3","90.52","8.75","5","92.09","12.95","12","0","0","0","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__UBA11869;s__","k__Bacteria","BACTERIA","cluster_4296","gom_003874","4199_1",FALSE,"1240656","201","8229","24860","0.9359","0.3395","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_LHPAMIPM","1","1","0","0","0","0","0","0","0","1","87.18","3.43","17","87.32","4.7","33.33","87.05","2.16","16","0","0","0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__MedAcidi-G3;s__MedAcidi-G3 sp002713975","k__Bacteria","BACTERIA","cluster_2287","meta_mOTU_v25_13555","2379_1",FALSE,"2197569","245","12115","64001","0.9368","0.5293","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_FABKIAFC","1","1","0","0","0","0","0","0","0","1","88.6","0.64","12","87.26","1.28","0","89.93","0","20","0","0","0","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__MedAcidi-G3;s__MedAcidi-G3 sp002722565","k__Bacteria","BACTERIA","cluster_1815","meta_mOTU_v25_12576","2382_1",FALSE,"2245670","50","82336","219203","0.9429","0.52","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_GCNBKGOL","1","1","0","0","0","0","0","0","1","0","72.99","0.45","15","85.55","0.18","100","60.43","0.72","15","0","0","0","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-2719315;s__","k__Bacteria","BACTERIA","cluster_4298","meta_mOTU_v25_13381","3920_1",FALSE,"1394215","123","15281","75027","0.9529","0.2682","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_EMPHHGPC","1","1","0","0","0","0","0","0","1","0","81.65","2.56","21","83.44","1.53","25","79.86","3.6","14","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__MED-G40;s__","k__Bacteria","BACTERIA","cluster_4300","gom_000998","5800_1",FALSE,"914831","92","12871","49608","0.9705","0.2885","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_OEFJMPBP","1","1","0","0","0","0","0","0","1","0","77.09","0","4","81.33","0","0","72.84","0","17","0","0","0","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O3;s__MGIIb-O3 sp002731195","p__Euryarchaeota","ARCHAEA","cluster_3795","meta_mOTU_v25_13843","1948_1",TRUE,"1475976","31","77900","184538","0.9292","0.3677","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_PNPIALGA","1","1","0","0","0","0","0","0","1","0","80.84","0","4","79.67","0","0","82.01","0","15","0","0","0","d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TMED108;s__","k__Bacteria","BACTERIA","cluster_3708","meta_mOTU_v25_13680","3079_2",TRUE,"1376743","100","22304","53132","0.943","0.3491","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_GHKCGPMI","1","1","0","0","0","0","0","0","1","0","81.34","16.38","11","77.8","9.74","7.5","84.89","23.02","16","0","0","0","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__;s__","k__Bacteria","BACTERIA","cluster_6379","meta_mOTU_v25_13964","4042_0",TRUE,"1684168","259","84162","258170","0.9515","0.3278","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_MHCEBCJM","1","1","0","0","0","0","0","0","0","1","69.17","1.23","5","77.19","1.75","100","61.15","0.72","14","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__TMED25;g__AG-430-B22;s__","k__Bacteria","BACTERIA","cluster_4303","meta_mOTU_v25_14330","4851_1",TRUE,"1356979","38","61432","134675","0.9573","0.3198","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_DJJFALJG","1","1","0","0","1","0","0","0","0","0","69.72","5.69","1","75.42","4.19","0","64.03","7.19","15","0","0","0","d__Bacteria;p__Myxococcota;c__Bradimonadia;o__UBA7976;f__UBA1532;g__;s__","c__Deltaproteobacteria","BACTERIA","cluster_6382","gom_003868","6260_0",TRUE,"4644474","932","5884","24232","0.9262","0.5798","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_NODFHABG","1","1","0","0","1","0","0","0","0","0","82.48","0","28","75.02","0","0","89.93","0","12","0","0","0","d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__Arctic96AD-7;s__Arctic96AD-7 sp002704555","k__Bacteria","BACTERIA","cluster_2991","meta_mOTU_v25_13397","2263_1",FALSE,"2339044","193","19288","102031","0.8709","0.3911","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_HNKJBGMB","1","1","0","0","0","0","0","0","1","0","78.93","0.71","18","74.53","0.8","0","83.33","0.62","16","0","0","0","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O5;s__MGIIb-O5 sp002498925","p__Euryarchaeota","ARCHAEA","cluster_2638","meta_mOTU_v25_12787","1993_1",FALSE,"1242139","94","23448","77916","0.9524","0.5151","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_HEMHGHLL","1","1","0","0","0","0","0","0","1","0","72.25","1.33","24","74.13","0.8","100","70.37","1.85","14","0","0","0","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-K1;s__MGIIa-K1 sp002706615","p__Euryarchaeota","ARCHAEA","cluster_2580",NA,"2048_1",FALSE,"1483930","238","8429","53270","0.9433","0.4177","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_EBGAAMDA","1","1","0","0","0","0","0","0","1","0","63.84","0.6","49","72.29","1.2","100","55.4","0","12","0","0","0","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__","k__Bacteria","BACTERIA","cluster_6384","gom_000868","5430_1",FALSE,"745219","51","19150","50372","0.9702","0.2728","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_LFECJNNG","1","1","0","0","0","0","0","0","1","0","71.09","1.24","4","69.34","0","0","72.84","2.47","13","0","0","0","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__MGIII;f__CG-Epi1;g__CG-Epi1;s__","p__Euryarchaeota","ARCHAEA","cluster_6386",NA,"1920_0",TRUE,"836691","137","8086","28659","0.9374","0.356","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
"TARA_SAMEA2623079_METAG_PMHAPKNO","1","1","0","0","0","0","0","0","1","0","68.42","0.92","8","68.33","0","0","68.52","1.85","9","0","0","0","d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassoarchaeaceae;g__MGIIb-O1;s__","p__Euryarchaeota","ARCHAEA","cluster_4306",NA,"2089_1",FALSE,"1168832","216","6581","20427","0.9501","0.4114","TARA_132","115","EPI","31.5168","-159.046","2011-10-05 00:59:00","0.22-3","15.3211","222.9412",TRUE
